Track_id,Artist,Title,Album,Genre,Style,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Time,Key,Camelot,Spotify_key,Spotify_mode,spotify_id,Cluster
5726711_B3,Guru,Trust Me,Jazzmatazz (Volume 1),"Electronic, Hip Hop, Jazz","Jazzy Hip-Hop, Acid Jazz",36,0.853,0.595,-9.644,0.233,0.0712,0.00012,0.059,0.613,97.233,4.0,4:27,G Major,9B,7.0,1.0,41YrEBYeFM6fYf1ygakTlm,2.0
5726711_B4,Guru,Slicker Than Most,Jazzmatazz (Volume 1),"Electronic, Hip Hop, Jazz","Jazzy Hip-Hop, Acid Jazz",32,0.78,0.828,-10.769,0.272,0.00561,0.0,0.349,0.891,100.147,4.0,2:37,G Major,9B,7.0,1.0,1IVyATZL3iEWpHf7CHrmJu,3.0
5726711_B5,Guru,"Le Bien, Le Mal",Jazzmatazz (Volume 1),"Electronic, Hip Hop, Jazz","Jazzy Hip-Hop, Acid Jazz",42,0.842,0.821,-9.86,0.163,0.0413,0.00249,0.346,0.594,101.986,4.0,3:22,C♯/D♭ Major,3B,1.0,1.0,0nwnaHLObT2ZEkrNAfryEB,3.0
5726711_B6,Guru,Sights In The City,Jazzmatazz (Volume 1),"Electronic, Hip Hop, Jazz","Jazzy Hip-Hop, Acid Jazz",33,0.637,0.816,-9.153,0.0871,0.139,1.62e-05,0.309,0.476,92.308,4.0,5:10,C♯/D♭ Major,3B,1.0,1.0,54T28ufKX6rAHNVQDdS4vA,6.0
2407452_A1,Various,I Had A Dream,Woodstock - Music From The Original Soundtrack And More,Rock,"Blues Rock, Rock & Roll, Folk Rock, Psychedelic Rock, Classic Rock",0,0.49,0.872,-11.222,0.0334,0.00019,0.28,0.315,0.137,139.961,4.0,4:42,G Minor,6A,7.0,0.0,3YLErk6SibH4RkX2swdODU,1.0
2407452_C3-2,Various,With A Little Help From My Friends,Woodstock - Music From The Original Soundtrack And More,Rock,"Blues Rock, Rock & Roll, Folk Rock, Psychedelic Rock, Classic Rock",3,0.331,0.501,-5.901,0.0368,0.437,4.53e-06,0.117,0.252,127.07,3.0,5:01,A Major,11B,9.0,1.0,6iK0zuOT74ntAQCH3rSWfq,6.0
2407452_D1-2,Various,Soul Sacrifice,Woodstock - Music From The Original Soundtrack And More,Rock,"Blues Rock, Rock & Roll, Folk Rock, Psychedelic Rock, Classic Rock",0,0.736,0.649,-7.045,0.0578,0.168,0.62,0.105,0.508,119.96,4.0,4:30,G Major,9B,7.0,1.0,1Y42Bip21dOVzfGTre3sSL,1.0
2407452_F2-1,Various,Star Spangled Banner,Woodstock - Music From The Original Soundtrack And More,Rock,"Blues Rock, Rock & Roll, Folk Rock, Psychedelic Rock, Classic Rock",0,0.194,0.0614,-10.671,0.0362,0.000343,1.9e-05,0.0963,0.62,76.049,3.0,1:24,C Major,8B,0.0,1.0,0TORVgdGseJJUBf0DRprJV,5.0
700526_A1,Mass Production,Watch Me Do It,Three Miles High,Funk / Soul,"Funk, Soul, Ballad, Disco",2,0.806,0.521,-14.672,0.0906,0.284,0.00342,0.0241,0.917,130.917,4.0,4:47,C Major,8B,0.0,1.0,2Slgz5y6R6jLrGaOaPGy7F,2.0
700526_A2,Mass Production,Sky High,Three Miles High,Funk / Soul,"Funk, Soul, Ballad, Disco",3,0.659,0.569,-13.525,0.0434,0.0863,0.0211,0.228,0.873,112.788,4.0,4:31,G#/A♭ Minor,1A,8.0,0.0,2kbR0OCfwdbLIOMCWgGhbQ,2.0
700526_A4,Mass Production,Groove Me,Three Miles High,Funk / Soul,"Funk, Soul, Ballad, Disco",12,0.729,0.607,-14.057,0.0731,0.00444,0.0202,0.0437,0.742,123.402,4.0,5:23,C♯/D♭ Major,3B,1.0,1.0,6ECwpASeu92L2Zzqc1AoGT,2.0
700526_B1,Mass Production,Our Thought (Let The Music Take You Away),Three Miles High,Funk / Soul,"Funk, Soul, Ballad, Disco",11,0.255,0.149,-23.697,0.0337,0.589,0.00591,0.0532,0.208,147.041,4.0,1:26,C♯/D♭ Major,3B,1.0,1.0,6gNpS8DgdgD6NIdzKVoNgO,0.0
700526_B2,Mass Production,Just Wanna Make A Dream Come True (Mass In F Minor),Three Miles High,Funk / Soul,"Funk, Soul, Ballad, Disco",9,0.651,0.709,-13.764,0.105,0.0153,0.00279,0.0965,0.567,125.13,4.0,5:32,F#/G♭ Minor,11A,6.0,0.0,1E5V0rLUFParh5379jGchL,2.0
700526_B3,Mass Production,Scarey Love,Three Miles High,Funk / Soul,"Funk, Soul, Ballad, Disco",1,0.695,0.707,-13.382,0.0387,0.00686,0.0356,0.123,0.966,131.271,4.0,4:00,B Minor,10A,11.0,0.0,1sS9lmL1WSPqomZPqyDVZx,2.0
700526_B4,Mass Production,Slow Bump,Three Miles High,Funk / Soul,"Funk, Soul, Ballad, Disco",9,0.575,0.39,-18.16,0.051,0.444,0.0706,0.0718,0.685,76.159,4.0,4:07,F#/G♭ Minor,11A,6.0,0.0,4C0McjjGa9qVhehZ5g5B2A,0.0
700526_B5,Mass Production,Music And Love,Three Miles High,Funk / Soul,"Funk, Soul, Ballad, Disco",1,0.662,0.739,-13.65,0.0316,0.0957,0.0114,0.0816,0.959,135.822,4.0,3:09,E Minor,9A,4.0,0.0,0R8wQxpVDq27yIdKkjkVux,2.0
3999209_A1,Various,The French Connection,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",19,0.736,0.903,-6.32,0.351,0.0414,0.0,0.144,0.807,86.773,4.0,4:19,F#/G♭ Major,2B,6.0,1.0,43ciMpeyurUGZ7cnu3NAFQ,3.0
3999209_A2,Various,Les Flammes Du Mal,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",41,0.755,0.476,-7.576,0.292,0.107,0.0,0.298,0.428,88.931,4.0,4:09,F#/G♭ Major,2B,6.0,1.0,341Hd6DCztJk6CW6j0tTzz,3.0
3999209_A3,Various,Pas De Timinik,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",18,0.817,0.838,-7.437,0.186,0.0854,0.0,0.0711,0.963,98.097,4.0,4:18,C♯/D♭ Major,3B,1.0,1.0,5Yt7tFtpmM5Qv5yL2utdQD,3.0
3999209_A4,Various,La Sédition,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",27,0.741,0.643,-7.265,0.332,0.0219,2.99e-06,0.164,0.504,84.897,4.0,3:46,E Minor,9A,4.0,0.0,4IbbJ05auC778vu4aX0lFQ,3.0
3999209_B1,Various,Savoir Dire Non,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",17,0.63,0.54,-6.491,0.284,0.328,0.000193,0.229,0.7,173.876,4.0,3:58,C♯/D♭ Major,3B,1.0,1.0,6PP7Wli3WhuSSZA5WWd1RT,4.0
3999209_B3,Various,Le Temps Des Opprimés,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",22,0.85,0.856,-5.347,0.456,0.0803,0.0,0.127,0.816,89.897,4.0,4:11,F#/G♭ Major,2B,6.0,1.0,08zbcNV9ETHaEbGJENOcYf,3.0
3999209_B4,Various,La Roue Tourne,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",12,0.654,0.456,-9.074,0.319,0.0591,1.78e-06,0.0981,0.349,86.043,4.0,4:01,D Major,10B,2.0,1.0,4b3TBeFqcm4DAgKqR0E4Rv,6.0
3999209_C2,Various,Retour Aux Pyramides,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",34,0.702,0.677,-8.438,0.787,0.374,2.38e-06,0.368,0.649,117.5,5.0,3:45,F#/G♭ Minor,11A,6.0,0.0,0O9ArnwRTo6Ky4Wd7Gdb6E,3.0
3999209_C3,Various,Trop Dur,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",16,0.754,0.496,-9.783,0.295,0.179,0.0,0.34,0.259,89.921,4.0,4:56,C♯/D♭ Major,3B,1.0,1.0,6wOWrgRUBjF6lBRWzqPBWH,2.0
3999209_C4,Various,Le Biz,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",17,0.731,0.733,-9.552,0.445,0.162,0.0,0.335,0.872,89.873,4.0,4:52,B Major,1B,11.0,1.0,4cpvh6x6ohaGuaUiVGKwVA,3.0
3999209_D1,Various,Avoir Le Pouvoir,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",17,0.665,0.691,-10.168,0.387,0.03,0.0,0.334,0.659,86.917,4.0,5:08,C Minor,5A,0.0,0.0,2rLBrsAcT0jeFATly3FwDH,2.0
3999209_D2,Various,Le Prix Requis,Ma 6-T Va Crack-er,"Hip Hop, Funk / Soul, Stage & Screen","Soundtrack, Soul, Hip Hop, Conscious",15,0.73,0.576,-8.654,0.412,0.0723,0.0,0.334,0.138,90.94,4.0,3:49,G Major,9B,7.0,1.0,5B8ckWA3lgqL4vxqlAMEyW,6.0
379677_A,The Producers,Hard You,Hard You,Electronic,"Tech House, Tribal House",1,0.714,0.988,-3.313,0.0494,0.000566,0.809,0.0404,0.814,130.009,4.0,7:52,F#/G♭ Minor,11A,6.0,0.0,0LQIkqTw6HcKGasRz8yU0i,3.0
379677_B1,The Producers,Banger,Hard You,Electronic,"Tech House, Tribal House",0,0.906,0.963,-10.046,0.109,0.00707,0.948,0.0529,0.89,166.082,4.0,1:35,C Minor,5A,0.0,0.0,7gOeVeKLpvh6qWvMenx3NE,1.0
5271516_A1,Sharon Jones & The Dap-Kings,Retreat!,Give The People What They Want,Funk / Soul,"Soul, Funk",18,0.545,0.815,-5.05,0.0952,0.338,0.0,0.0987,0.44,126.63,4.0,3:34,G Minor,6A,7.0,0.0,3KcUEtquakLSBFhJ2WP1jx,6.0
5271516_A2,Sharon Jones & The Dap-Kings,Stranger To My Happiness,Give The People What They Want,Funk / Soul,"Soul, Funk",25,0.703,0.799,-5.903,0.081,0.654,0.0,0.114,0.912,132.774,4.0,3:31,G Major,9B,7.0,1.0,1ajv5XuWMbe35X13ACtyv9,3.0
5271516_A3,Sharon Jones & The Dap-Kings,We Get Along,Give The People What They Want,Funk / Soul,"Soul, Funk",34,0.794,0.457,-9.101,0.044,0.695,0.0,0.244,0.898,101.601,4.0,3:03,B Minor,10A,11.0,0.0,3a4eMIkvuxpUcCPbfBUPmX,2.0
5271516_A5,Sharon Jones & The Dap-Kings,Now I See,Give The People What They Want,Funk / Soul,"Soul, Funk",11,0.627,0.588,-7.761,0.0335,0.0574,4.74e-06,0.221,0.839,162.723,4.0,3:10,D Major,10B,2.0,1.0,4CNOkILgu6gY6Vtd02ECDI,4.0
5271516_B1,Sharon Jones & The Dap-Kings,Making Up And Breaking Up (And Making Up And Breaking Up Over Again),Give The People What They Want,Funk / Soul,"Soul, Funk",43,0.53,0.478,-8.757,0.0607,0.414,0.0,0.611,0.539,91.05,4.0,2:23,A#/B♭ Major,6B,10.0,1.0,2fjT0BUWKoHFg17GGPndPD,6.0
5271516_B2,Sharon Jones & The Dap-Kings,Get Up And Get Out,Give The People What They Want,Funk / Soul,"Soul, Funk",18,0.578,0.595,-6.23,0.0458,0.534,3.71e-06,0.236,0.751,119.688,4.0,3:26,C Major,8B,0.0,1.0,6MHIOWb762cWSN5L9rxrxk,6.0
5271516_B3,Sharon Jones & The Dap-Kings,"Long Time, Wrong Time",Give The People What They Want,Funk / Soul,"Soul, Funk",22,0.842,0.59,-7.483,0.042,0.531,0.0912,0.154,0.92,123.343,4.0,3:21,D#/E♭ Major,5B,3.0,1.0,07OFK4JA0PAO9hfdGYAgLL,3.0
5271516_B5,Sharon Jones & The Dap-Kings,"Slow Down, Love",Give The People What They Want,Funk / Soul,"Soul, Funk",23,0.548,0.412,-10.757,0.044,0.553,0.00063,0.269,0.52,148.318,4.0,4:01,D#/E♭ Minor,2A,3.0,0.0,0RRclUDtHz8lbmE1OhGd9O,7.0
605246_A1,Dr. Dre,The Chronic (Intro),The Chronic,Hip Hop,"Gangsta, G-Funk",43,0.417,0.827,-3.542,0.189,0.000145,1.51e-05,0.266,0.785,178.813,4.0,1:57,B Minor,10A,11.0,0.0,0LskV3ejYLWa6Ew2d4tcf4,4.0
605246_A3,Dr. Dre,Let Me Ride,The Chronic,Hip Hop,"Gangsta, G-Funk",56,0.729,0.929,-3.297,0.238,0.0759,0.000846,0.303,0.884,92.675,4.0,4:20,C♯/D♭ Major,3B,1.0,1.0,36yUCSB9OaMz0RMUQDOSpT,3.0
605246_A4,Dr. Dre,The Day The Niggaz Took Over,The Chronic,Hip Hop,"Gangsta, G-Funk",42,0.667,0.976,-1.074,0.264,0.0897,0.0,0.221,0.635,93.581,4.0,4:33,F#/G♭ Minor,11A,6.0,0.0,4hk5l9HA43xFO0fFOh2hTt,3.0
605246_B6,Dr. Dre,Deeez Nuuuts,The Chronic,Hip Hop,"Gangsta, G-Funk",46,0.672,0.896,-3.537,0.231,0.0357,1.22e-06,0.0818,0.558,93.56,4.0,5:06,F#/G♭ Major,2B,6.0,1.0,1SZqIkhIYVM4H2gDUfOqtk,3.0
605246_C8,Dr. Dre,A Nigga Witta Gun,The Chronic,Hip Hop,"Gangsta, G-Funk",41,0.689,0.975,-2.498,0.219,0.037,9.56e-06,0.35,0.521,87.284,4.0,3:51,A#/B♭ Minor,3A,10.0,0.0,5I6w5Y3RIfzZ9tpdMPXfcu,3.0
605246_C9,Dr. Dre,Rat-Tat-Tat-Tat,The Chronic,Hip Hop,"Gangsta, G-Funk",40,0.497,0.931,-3.578,0.376,0.0131,0.0,0.151,0.436,173.174,4.0,3:47,C♯/D♭ Minor,12A,1.0,0.0,4uxRsPpOJwRu7CykJBqdt8,4.0
605246_C10,Dr. Dre,The $20 Sack Pyramid,The Chronic,Hip Hop,"Gangsta, G-Funk",33,0.583,0.92,-5.65,0.844,0.516,0.0,0.962,0.439,132.402,3.0,2:52,B Major,1B,11.0,1.0,38RzqEAX9ctRbneaXCMJJI,4.0
605246_C11,Dr. Dre,Lyrical Gangbang,The Chronic,Hip Hop,"Gangsta, G-Funk",40,0.789,0.931,-4.166,0.294,0.00175,0.0,0.115,0.607,81.072,4.0,4:04,F#/G♭ Major,2B,6.0,1.0,30ljh6uu9OROHQiXDHfwMS,3.0
605246_C12,Dr. Dre,High Powered,The Chronic,Hip Hop,"Gangsta, G-Funk",39,0.548,0.902,-4.574,0.167,0.000424,0.0,0.102,0.66,76.074,4.0,2:43,G Major,9B,7.0,1.0,2hioKqVvYhioD50i2BVgdm,6.0
605246_D14,Dr. Dre,Stranded On Death Row,The Chronic,Hip Hop,"Gangsta, G-Funk",41,0.635,0.92,-2.639,0.313,0.274,0.0,0.0752,0.539,91.356,4.0,4:46,C♯/D♭ Minor,12A,1.0,0.0,30f3BvAdiGmQXOmXXwLL3h,3.0
605246_D15,Dr. Dre,The Roach (The Chronic Outro),The Chronic,Hip Hop,"Gangsta, G-Funk",35,0.381,0.75,-5.674,0.225,0.112,1.92e-05,0.127,0.874,87.483,4.0,4:35,B Minor,10A,11.0,0.0,2gEzqLyw5nYbvNPv1XOCN4,6.0
16279217_A1,DMX,Ready To Meet Him,The Legacy,Hip Hop,Hip Hop,32,0.711,0.482,-11.591,0.608,0.165,6.57e-06,0.162,0.21,90.835,4.0,7:24,C♯/D♭ Minor,12A,1.0,0.0,4b8Of9pmPK53OVWzvJZhbB,2.0
16279217_A2,DMX,Where The Hood At,The Legacy,Hip Hop,Hip Hop,64,0.532,0.947,-3.063,0.353,0.151,0.0,0.356,0.791,186.113,4.0,4:46,G#/A♭ Major,4B,8.0,1.0,6RUpJeXT6U4SPEafnr9Wr7,4.0
16279217_A3,DMX,What These Bitches Want,The Legacy,Hip Hop,Hip Hop,56,0.672,0.837,-5.947,0.315,0.106,0.0,0.194,0.703,167.288,4.0,4:13,C♯/D♭ Major,3B,1.0,1.0,57kdeoYzgGaKzRWj4XM1u8,4.0
16279217_B1,DMX,Get At Me Dog,The Legacy,Hip Hop,Hip Hop,43,0.596,0.623,-8.444,0.496,0.04,0.0,0.729,0.477,97.002,4.0,4:03,C♯/D♭ Major,3B,1.0,1.0,64Jvj5JVttGkVHXHN21wiG,6.0
16279217_C1,DMX,Party Up,The Legacy,Hip Hop,Hip Hop,66,0.51,0.931,-3.302,0.337,0.0738,0.0,0.5,0.533,201.932,4.0,4:28,B Major,1B,11.0,1.0,0LWkaEyQRkF0XAms8Bg1fC,4.0
16279217_D2,DMX,Who We Be,The Legacy,Hip Hop,Hip Hop,46,0.719,0.833,-4.879,0.168,0.124,0.0,0.272,0.609,82.776,4.0,4:47,G Major,9B,7.0,1.0,1RbnH7qjUyWJWh8kjFIYNw,3.0
16279217_D3,DMX,Grand Finale,The Legacy,Hip Hop,Hip Hop,42,0.777,0.819,-5.194,0.284,0.014,0.0,0.338,0.361,100.194,4.0,4:38,A#/B♭ Minor,3A,10.0,0.0,1VB1t9yQJFzSTGZLaQhAKZ,3.0
15702697_A,Boys Noize,Mvinline,Mvinline,Electronic,House,7,0.716,0.817,-5.825,0.233,0.0154,0.139,0.0767,0.362,125.087,4.0,3:19,B Minor,10A,11.0,0.0,3z1liIZgam8CRi8CaNKyrJ,3.0
6638911_A2,Ray Charles,Ray Charles Blues,The Best Of Ray Charles,"Jazz, Funk / Soul, Blues, Pop",Vocal,0,0.511,0.122,-24.079,0.0428,0.994,0.957,0.109,0.728,69.068,4.0,1:40,G#/A♭ Major,4B,8.0,1.0,3BDLxI0XOU2vJTK9vexodQ,0.0
6638911_A3,Ray Charles,Honey Honey,The Best Of Ray Charles,"Jazz, Funk / Soul, Blues, Pop",Vocal,5,0.54,0.238,-11.864,0.0419,0.978,0.000134,0.1,0.587,79.564,4.0,2:41,C♯/D♭ Major,3B,1.0,1.0,24rOsxES0TxHIf0dtd3RLC,5.0
6638911_A4,Ray Charles,How Long?,The Best Of Ray Charles,"Jazz, Funk / Soul, Blues, Pop",Vocal,0,0.568,0.119,-18.611,0.0549,0.992,0.0256,0.142,0.299,117.169,4.0,2:35,G#/A♭ Major,4B,8.0,1.0,7kkI8OsIyspDgDdxszqtLa,0.0
6638911_A5,Ray Charles,St. Pete Florida Blues,The Best Of Ray Charles,"Jazz, Funk / Soul, Blues, Pop",Vocal,3,0.498,0.337,-9.351,0.0856,0.925,0.00013,0.234,0.394,173.248,3.0,2:38,G#/A♭ Minor,1A,8.0,0.0,5q19BkmR9CC9nLOSpN89KV,7.0
6638911_B1,Ray Charles,Some Day,The Best Of Ray Charles,"Jazz, Funk / Soul, Blues, Pop",Vocal,0,0.444,0.328,-10.242,0.028,0.82,0.0388,0.0885,0.52,103.322,1.0,3:10,C Major,8B,0.0,1.0,7m5iSnbrEqoB48D5gkMh5G,5.0
6638911_B2,Ray Charles,Rocking Chair Blues,The Best Of Ray Charles,"Jazz, Funk / Soul, Blues, Pop",Vocal,4,0.559,0.212,-15.386,0.0547,0.988,0.786,0.102,0.448,111.013,1.0,2:44,F Minor,4A,5.0,0.0,2DJy9055xYtCSGrVt56rkP,0.0
6638911_B3,Ray Charles,Here I Am,The Best Of Ray Charles,"Jazz, Funk / Soul, Blues, Pop",Vocal,0,0.658,0.372,-16.111,0.0705,0.753,0.0,0.116,0.903,116.358,4.0,2:15,C Minor,5A,0.0,0.0,3jJfwrWZeLLfaBfWoTAkRA,2.0
6638911_B4,Ray Charles,If I Give You My Love,The Best Of Ray Charles,"Jazz, Funk / Soul, Blues, Pop",Vocal,7,0.583,0.179,-15.161,0.0394,0.99,0.276,0.271,0.409,94.299,4.0,2:36,A#/B♭ Minor,3A,10.0,0.0,5sVxZOwbnpxF75ShUP7isQ,0.0
1779143_A2a,Giuseppe Verdi,Dies Irae,Requiem,Classical,Romantic,53,0.272,0.346,-14.01,0.0317,0.926,0.931,0.0772,0.24,79.773,4.0,2:14,C Minor,5A,0.0,0.0,3By9jCy6b4dv5XnlhvIWwx,5.0
1779143_A2b,Giuseppe Verdi,Tuba Mirum,Requiem,Classical,Romantic,26,0.228,0.156,-17.031,0.0402,0.912,0.34,0.134,0.0369,103.798,4.0,3:24,G Minor,6A,7.0,0.0,49PW9bMARMbzVJJEhhtfyA,5.0
1779143_A2c,Giuseppe Verdi,Liber Scriptus,Requiem,Classical,Romantic,14,0.163,0.0749,-21.788,0.0517,0.958,0.00449,0.102,0.0392,78.941,4.0,5:33,D Major,10B,2.0,1.0,5Okv9B4bZ9Z9T0bfj1XQH2,0.0
1779143_Bb,Giuseppe Verdi,Rex Tremendae,Requiem,Classical,Romantic,14,0.259,0.213,-15.359,0.0416,0.969,0.0508,0.107,0.0397,82.342,4.0,3:54,C♯/D♭ Major,3B,1.0,1.0,4vYXGY0SRXcvjUl08kct0V,5.0
1779143_Bc,Giuseppe Verdi,Recordare,Requiem,Classical,Romantic,11,0.145,0.0884,-23.286,0.048,0.966,0.000564,0.116,0.0363,76.415,4.0,4:26,F Major,7B,5.0,1.0,5pNQFOeGTBYb1mR2zbOTvH,0.0
1779143_Bd,Giuseppe Verdi,Ingemisco,Requiem,Classical,Romantic,10,0.156,0.0446,-26.011,0.0452,0.945,0.00387,0.122,0.105,81.963,4.0,3:48,D#/E♭ Major,5B,3.0,1.0,5b7i9JYOvnpfc5LmSijSrl,0.0
1779143_Be,Giuseppe Verdi,Confutatis,Requiem,Classical,Romantic,30,0.0,0.162,-20.024,0.0,0.986,0.319,0.124,0.0,0.0,0.0,5:54,C♯/D♭ Minor,12A,1.0,0.0,5qSd3msvkNLLgwjm1O4ZQS,5.0
1779143_Bf,Giuseppe Verdi,Lacrymosa,Requiem,Classical,Romantic,13,0.229,0.175,-21.235,0.0471,0.977,0.0668,0.0842,0.0605,78.656,3.0,6:01,A#/B♭ Minor,3A,10.0,0.0,4KDfk4sKWgLhc479LYG6zm,0.0
1779143_C3,Giuseppe Verdi,No 5 Agnus Dei,Requiem,Classical,Romantic,4,0.116,0.0157,-32.326,0.0458,0.985,0.0235,0.0976,0.0374,169.936,1.0,5:10,C Major,8B,0.0,1.0,6MREiI1p9sb7GywuerBKTf,0.0
11449081_A1,Fritz Kalkbrenner,Enter,Drown ,Electronic,"House, Tech House",13,0.779,0.597,-10.763,0.0654,0.0672,0.896,0.106,0.252,126.006,4.0,7:07,G#/A♭ Major,4B,8.0,1.0,6wp5j5hMMZhuuw3NOcNxep,1.0
11449081_A2,Fritz Kalkbrenner,Ride ,Drown ,Electronic,"House, Tech House",28,0.741,0.865,-11.851,0.04,0.00336,0.911,0.114,0.303,124.013,4.0,7:15,C Major,8B,0.0,1.0,00aNyosmX1zpR0TjJV0Dte,1.0
11449081_A3,Fritz Kalkbrenner,#3,Drown ,Electronic,"House, Tech House",7,0.266,0.175,-21.962,0.0472,0.995,0.899,0.0702,0.0741,69.65,5.0,1:29,G Major,9B,7.0,1.0,5nUudqpp2IPZidbRMcbDBL,0.0
11449081_B1,Fritz Kalkbrenner,Bleed,Drown ,Electronic,"House, Tech House",8,0.783,0.773,-12.191,0.0437,0.0323,0.891,0.0922,0.391,121.028,4.0,6:32,F Minor,4A,5.0,0.0,4P5uzsw5r5yvzCTZCOTv5O,1.0
11449081_B3,Fritz Kalkbrenner,#1,Drown ,Electronic,"House, Tech House",5,0.266,0.124,-22.549,0.0562,0.994,0.908,0.0754,0.0321,131.576,5.0,1:28,A#/B♭ Major,6B,10.0,1.0,7ASmqq0SFAVeUrQ2mjyZLs,0.0
11449081_C1,Fritz Kalkbrenner,Run,Drown ,Electronic,"House, Tech House",8,0.594,0.706,-10.741,0.029,0.00723,0.884,0.111,0.0392,121.996,4.0,6:54,G Major,9B,7.0,1.0,6JHQJel0MaW1lwmitcc4u9,1.0
11449081_C2,Fritz Kalkbrenner,Lose,Drown ,Electronic,"House, Tech House",18,0.7,0.752,-13.835,0.0499,0.018,0.951,0.0985,0.271,126.015,3.0,7:26,D Minor,7A,2.0,0.0,74uCDXnkYBTz8OAePLVYuc,1.0
11449081_C3,Fritz Kalkbrenner,Burn,Drown ,Electronic,"House, Tech House",6,0.645,0.834,-10.82,0.0367,0.0186,0.939,0.0753,0.774,125.012,4.0,6:31,A Major,11B,9.0,1.0,1wBACNBCRNhR2vbIxcoJME,1.0
11449081_D1,Fritz Kalkbrenner,Fall,Drown ,Electronic,"House, Tech House",5,0.621,0.87,-12.855,0.0372,0.000134,0.884,0.0755,0.206,127.017,4.0,6:47,C♯/D♭ Major,3B,1.0,1.0,1ADSKuz1Cvz83Mva64T99g,1.0
11449081_D2,Fritz Kalkbrenner,Seek,Drown ,Electronic,"House, Tech House",9,0.656,0.728,-13.984,0.0411,0.0102,0.852,0.175,0.096,119.006,4.0,6:42,G Minor,6A,7.0,0.0,66zrrcoc9uZH3DishRZgWv,1.0
11449081_D3,Fritz Kalkbrenner,Play,Drown ,Electronic,"House, Tech House",5,0.8,0.898,-11.273,0.0436,0.000672,0.897,0.102,0.28,123.014,4.0,6:21,C♯/D♭ Minor,12A,1.0,0.0,7C1Wpp8ZvsDI06QfzcSGnr,1.0
439617_A1,Vitalic,Polkamatic,OK Cowboy,Electronic,"Techno, Electro",23,0.797,0.586,-10.154,0.0525,0.139,0.957,0.0479,0.921,109.955,4.0,1:52,G#/A♭ Minor,1A,8.0,0.0,1CzsFRkmcGSwXESWDYdKLW,2.0
439617_A3,Vitalic,My Friend Dario,OK Cowboy,Electronic,"Techno, Electro",36,0.603,0.966,-5.048,0.0494,0.000551,0.749,0.859,0.906,133.272,4.0,3:37,E Major,12B,4.0,1.0,4eoA159Hdcq7g345pfFCp1,4.0
439617_B1,Vitalic,Wooo,OK Cowboy,Electronic,"Techno, Electro",19,0.722,0.573,-7.709,0.0439,0.000592,0.0261,0.158,0.766,129.342,4.0,3:52,G#/A♭ Major,4B,8.0,1.0,0fqHKKYoi55EVfpVUt2hvP,3.0
439617_B2,Vitalic,La Rock 01,OK Cowboy,Electronic,"Techno, Electro",33,0.636,0.692,-5.588,0.0732,1.57e-06,0.937,0.335,0.558,136.496,4.0,5:26,B Minor,10A,11.0,0.0,2NNljOKFmhMxsfK8J5z4eF,1.0
439617_B3,Vitalic,The Past,OK Cowboy,Electronic,"Techno, Electro",18,0.566,0.485,-10.641,0.035,0.00176,0.0122,0.127,0.137,120.951,4.0,4:27,G#/A♭ Minor,1A,8.0,0.0,5XwpvJgAhdWCgdoGkyD9pi,7.0
439617_C1,Vitalic,No Fun,OK Cowboy,Electronic,"Techno, Electro",19,0.686,0.857,-5.246,0.0777,0.0768,0.738,0.0656,0.704,129.038,4.0,3:36,B Minor,10A,11.0,0.0,73Uz8woA2afKN7jNajSOKu,1.0
439617_C3,Vitalic,Repair Machines,OK Cowboy,Electronic,"Techno, Electro",17,0.536,0.78,-5.772,0.0955,0.00142,0.74,0.142,0.39,147.132,4.0,3:45,A Minor,8A,9.0,0.0,5Q2sUitF8Jx96TJaYJs4VC,1.0
439617_D1,Vitalic,Newman,OK Cowboy,Electronic,"Techno, Electro",16,0.58,0.9,-5.705,0.0461,0.000153,0.893,0.0603,0.53,136.979,4.0,4:50,G Minor,6A,7.0,0.0,5BH8EzoOyY81SJb335tz12,1.0
