Track_id,Artist,Title,Album,Genre,Style,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Time,Key,Camelot,Spotify_key,Spotify_mode,spotify_id
8803566_A5,Johnny Cash,There You Go,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,35,0.778,0.727,-11.815,0.0542,0.827,0.0175,0.141,0.929,97.884,4,2:15,A#/B♭ Major,6B,10,1,6UXXnxNbVV0dwgMcGXNeti
8803566_A6,Johnny Cash,Ballad Of A Teenage Queen,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,38,0.676,0.469,-9.753,0.0615,0.578,1.74e-06,0.192,0.603,97.96,4,2:10,B Major,1B,11,1,1pr7Wj2CJkPipWUhMGjnsB
8803566_A7,Johnny Cash,Big River,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,51,0.755,0.77,-6.251,0.074,0.823,7.64e-05,0.119,0.787,91.979,4,2:31,F Major,7B,5,1,1tN6YgMidk5i0k23gGyIOB
8803566_A8,Johnny Cash,Guess Things Happen That Way,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,44,0.565,0.504,-8.708,0.0503,0.896,0.000829,0.206,0.88,148.943,4,1:50,A#/B♭ Major,6B,10,1,0XmVkj183Ahgnfyn6A77TO
8803566_B1,Johnny Cash,All Over Again,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,43,0.734,0.603,-10.394,0.0506,0.568,5.42e-06,0.106,0.786,108.594,4,2:12,D#/E♭ Major,5B,3,1,76CbOXTXJpDSKplGwgUHiB
8803566_B3,Johnny Cash,Five Feet High And Rising,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,47,0.754,0.484,-9.196,0.0609,0.803,9.02e-06,0.0989,0.801,82.761,4,1:47,A#/B♭ Major,6B,10,1,0KSHmjK7OFtGocvbo7NZNO
8803566_B4,Johnny Cash,The Rebel - Johnny Yuma,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,30,0.829,0.651,-9.031,0.0364,0.724,0.000191,0.0645,0.894,115.049,4,1:51,A#/B♭ Major,6B,10,1,5OnpbTu8j6r4vckPaG96q1
8803566_B5,Johnny Cash,Tennessee Flat-Top Box,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,33,0.659,0.724,-8.175,0.0322,0.261,0.00176,0.363,0.862,97.544,4,2:59,F Minor,4A,5,0,7robBaDSeyFRaxT0QhBifa
8803566_B6,Johnny Cash,I Still Miss Someone,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,36,0.58,0.296,-15.875,0.0343,0.555,0.000472,0.468,0.582,96.155,4,1:36,A#/B♭ Major,6B,10,1,2dLzyrwHEEK8umYoOYaSPc
8803566_B7,Johnny Cash,Ring Of Fire,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,64,0.659,0.585,-8.189,0.0288,0.623,0.000213,0.348,0.784,104.111,4,2:38,G Major,9B,7,1,6YffUZJ2R06kyxyK6onezL
8803566_C1,Johnny Cash,The Ballad Of Ira Hayes,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,42,0.591,0.398,-12.514,0.145,0.844,0.000829,0.0613,0.544,89.854,4,4:09,A Major,11B,9,1,0BtqwFxTqPoMIRNq6Og77I
8803566_C2,Johnny Cash,Orange Blossom Special,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,40,0.676,0.634,-8.91,0.0301,0.0543,0.00239,0.297,0.8,110.617,4,3:06,C Major,8B,0,1,28KTisZDzhDBALLSvRf4wv
8803566_C4,Johnny Cash,The One On The Right Is On The Left,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,31,0.72,0.613,-9.26,0.0302,0.43,0.000565,0.205,0.812,98.477,4,2:47,A Major,11B,9,1,1EYl3ASOxlK4Fk4Q1bhDh4
8803566_C5,Johnny Cash,Jackson,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,58,0.741,0.615,-8.072,0.0358,0.519,0.000344,0.408,0.799,128.496,4,2:45,C Major,8B,0,1,5fcxVCOtfesNzI2n4Y4kiJ
8803566_C6,Johnny Cash,Folsom Prison Blues (Live),The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,62,0.621,0.524,-15.269,0.0803,0.0652,0.00199,0.893,0.889,110.586,4,2:42,C Major,8B,0,1,2fDHuS1PTkHBbCWWZF1ph9
8803566_D1,Johnny Cash,Daddy Sang Bass,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,49,0.681,0.638,-7.818,0.0367,0.699,0.000629,0.0581,0.677,96.882,4,2:20,E Major,12B,4,1,15TITugVC8RrpLctHXOqT8
8803566_D2,Johnny Cash,Girl From The North Country,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,62,0.607,0.142,-23.455,0.0382,0.843,0.000197,0.121,0.305,118.867,4,3:40,G Major,9B,7,1,4K1imZQQ0yKtJ40vGmUajS
8803566_D3,Johnny Cash,A Boy Named Sue (Live),The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,50,0.63,0.489,-12.144,0.18,0.77,0.0,0.381,0.796,101.876,4,3:53,A#/B♭ Major,6B,10,1,5xMNjx7uqCzMpJZSo4Wq55
8803566_D4,Johnny Cash,If I Were A Carpenter,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,40,0.477,0.366,-13.227,0.0434,0.542,0.00586,0.181,0.689,88.179,4,3:00,G Major,9B,7,1,1UN6NjkwkztYxl6XzIp0pJ
8803566_D5,Johnny Cash,Sunday Morning Coming Down,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,48,0.392,0.472,-9.499,0.0257,0.415,1.68e-05,0.892,0.808,78.93,4,4:07,G#/A♭ Major,4B,8,1,5KF3zQP0cqLklYnF6riogg
8803566_D6,Johnny Cash,Man In Black,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,52,0.676,0.58,-14.217,0.0506,0.589,0.000145,0.218,0.89,95.358,4,2:52,F Major,7B,5,1,7wL9EVloIobMw22rT7Ve8x
8803566_D7,Johnny Cash,One Piece At A Time,The Essential Johnny Cash,"Rock, Folk, World, & Country",Country Rock,54,0.721,0.539,-14.064,0.351,0.685,0.0,0.282,0.963,102.648,4,4:01,A#/B♭ Major,6B,10,1,1sueD22EyCamMjdQu9Kuo3
5598404_A1,Nas,The Genesis,Illmatic XX,Hip Hop,"Conscious, Boom Bap",46,0.613,0.899,-4.669,0.432,0.45,0.0,0.422,0.926,98.158,4,1:45,C♯/D♭ Major,3B,1,1,4N0olzsMpr5cAPFrzNErGv
5598404_A2,Nas,N.Y. State Of Mind,Illmatic XX,Hip Hop,"Conscious, Boom Bap",67,0.665,0.91,-4.682,0.223,0.0394,0.0,0.227,0.887,84.099,4,4:53,F#/G♭ Minor,11A,6,0,0trHOzAhNpGCsGBEu7dOJo
5598404_A3,Nas,Life’s A Bitch,Illmatic XX,Hip Hop,"Conscious, Boom Bap",57,0.775,0.734,-5.41,0.215,0.00138,0.0,0.304,0.342,90.001,4,3:30,G Major,9B,7,1,2LhhnqrHPWvXYveZVHLKrd
5598404_A4,Nas,The World Is Yours,Illmatic XX,Hip Hop,"Conscious, Boom Bap",63,0.678,0.794,-6.186,0.14,0.274,1.68e-06,0.124,0.54,87.374,4,4:50,A#/B♭ Minor,3A,10,0,7G3lxTsMfSx4yarMkfgnTC
5598404_A5,Nas,Halftime,Illmatic XX,Hip Hop,"Conscious, Boom Bap",54,0.766,0.793,-6.638,0.166,0.0303,8.09e-06,0.173,0.652,91.925,4,4:20,E Minor,9A,4,0,2PRsh2LNPxoxC9OnErnelg
5598404_B1,Nas,Memory Lane (Sittin’ In Da Park),Illmatic XX,Hip Hop,"Conscious, Boom Bap",54,0.648,0.841,-4.322,0.212,0.31,0.0,0.136,0.624,89.564,4,4:08,C Major,8B,0,1,2W58HMaCbjcUfZnZaeHtcC
5598404_B2,Nas,One Love,Illmatic XX,Hip Hop,"Conscious, Boom Bap",51,0.765,0.687,-6.664,0.259,0.216,0.0,0.104,0.813,92.873,4,5:25,C Major,8B,0,1,27u3Rh4IWYPdwVST20ALrt
5598404_B3,Nas,One Time 4 Your Mind,Illmatic XX,Hip Hop,"Conscious, Boom Bap",48,0.823,0.547,-6.928,0.298,0.0562,0.0,0.229,0.481,77.791,4,3:18,E Minor,9A,4,0,3p50PUgtBHM6rwUuD3RfFV
5598404_B4,Nas,Represent,Illmatic XX,Hip Hop,"Conscious, Boom Bap",58,0.708,0.832,-4.964,0.318,0.02,2.8e-06,0.189,0.618,92.428,4,4:12,C♯/D♭ Major,3B,1,1,6DPrhGVJ1WTZvM9fKptnGe
5598404_B5,Nas,It Ain’t Hard To Tell,Illmatic XX,Hip Hop,"Conscious, Boom Bap",60,0.69,0.729,-5.819,0.221,1.7e-05,0.0431,0.152,0.357,91.376,4,3:22,B Minor,10A,11,0,2CPturRUlpvirYr7VpkXCV
9300622_A1,The Clash,Janie Jones,The Clash,Rock,Punk,45,0.591,0.824,-7.83,0.0415,0.0344,0.0,0.146,0.741,104.304,4,2:08,F#/G♭ Minor,11A,6,0,6ywRlumSQjOOkcSnJYAgHw
9300622_A2,The Clash,Remote Control,The Clash,Rock,Punk,32,0.545,0.763,-7.27,0.0798,0.0239,0.00013,0.105,0.719,157.512,4,3:03,E Minor,9A,4,0,3xicEV8TwGCGtVnqaDhGLj
9300622_A4,The Clash,White Riot,The Clash,Rock,Punk,46,0.168,0.974,-4.862,0.0655,0.000598,0.783,0.295,0.609,205.278,4,1:56,D Major,10B,2,1,0brrVj6VnvrG70SjRTnEJA
9300622_A5,The Clash,Hate & War,The Clash,Rock,Punk,32,0.471,0.77,-7.123,0.0935,0.0237,0.0,0.166,0.681,150.92,4,2:06,C Major,8B,0,1,1OtO2g2E1rnAW4KjNNeNui
9300622_A7,The Clash,Deny,The Clash,Rock,Punk,28,0.337,0.929,-6.59,0.0722,0.0655,0.0,0.131,0.753,161.791,4,3:06,G Major,9B,7,1,2Oed9gZ5WKs6IJ55G1p3DY
9300622_B1,The Clash,Career Opportunities,The Clash,Rock,Punk,37,0.382,0.855,-8.056,0.0636,0.0155,0.0,0.0399,0.962,187.805,4,1:54,A Major,11B,9,1,4aKMvmxQgX7J766G4pFlyh
9300622_B2,The Clash,Cheat,The Clash,Rock,Punk,28,0.353,0.911,-7.702,0.0898,0.00157,0.00044,0.154,0.765,169.091,4,2:06,D Major,10B,2,1,0tIJ9LcPpRVH2ENDYr1qjF
9300622_B3,The Clash,Protex Blue,The Clash,Rock,Punk,27,0.567,0.923,-7.35,0.0907,0.112,2.53e-05,0.161,0.684,106.735,4,1:47,C Major,8B,0,1,13kmaAS77f3Ly94fmxPZ7j
9300622_B4,The Clash,Police & Thieves,The Clash,Rock,Punk,46,0.721,0.488,-10.294,0.067,0.0289,0.038,0.18,0.884,152.287,4,6:03,E Minor,9A,4,0,6IMlcKjsIM3l3yXWykTa3y
9300622_B5,The Clash,48 Hours,The Clash,Rock,Punk,27,0.558,0.78,-7.935,0.0343,0.00372,0.0,0.298,0.81,92.875,4,1:36,D Major,10B,2,1,3nkGF86S0wfh4Qk2yeb0Sw
9300622_B6,The Clash,Garageland,The Clash,Rock,Punk,29,0.403,0.674,-8.208,0.0352,0.00158,1.38e-06,0.308,0.877,161.424,4,3:14,A Major,11B,9,1,0zRsYMipqgzvSe2rvNt9uH
14869326_A1,Bon Entendeur,Coup De Tête,Aller - Retour,Electronic,"Ambient, Disco, Synth-pop",42,0.608,0.664,-8.786,0.0357,0.0877,0.421,0.0474,0.123,107.001,4,3:53,F Major,7B,5,1,70BytYu52Hnt0w8GfcOR7b
14869326_A3,Bon Entendeur,Vive Nous,Aller - Retour,Electronic,"Ambient, Disco, Synth-pop",36,0.736,0.695,-7.752,0.162,0.415,0.000212,0.142,0.744,96.002,4,3:21,E Minor,9A,4,0,0iCRo6CLPI19H18BEsjT7g
14869326_B1,Bon Entendeur,Le Temps Est Bon,Aller - Retour,Electronic,"Ambient, Disco, Synth-pop",58,0.574,0.677,-5.693,0.0784,0.237,5.87e-05,0.375,0.584,98.081,4,3:23,D#/E♭ Major,5B,3,1,2U5kSevItDmL0XzSDyemRp
14869326_B2,Bon Entendeur, La Rua Madureira,Aller - Retour,Electronic,"Ambient, Disco, Synth-pop",51,0.74,0.673,-7.64,0.105,0.534,0.00776,0.352,0.604,101.978,4,3:41,B Minor,10A,11,0,2NTZ1nzUqueH7odDcjLq5s
14869326_B3,Bon Entendeur,Entrevue Expérience,Aller - Retour,Electronic,"Ambient, Disco, Synth-pop",40,0.678,0.696,-6.607,0.228,0.0283,0.048,0.0826,0.852,96.007,4,3:42,A#/B♭ Minor,3A,10,0,2o1jhWU77Eu6rCNxuu1hla
14869326_C1,Bon Entendeur,Tu Fais Partie Du Passé,Aller - Retour,Electronic,"Ambient, Disco, Synth-pop",30,0.7,0.729,-6.66,0.0503,0.0638,0.00888,0.251,0.542,124.039,4,2:49,D Minor,7A,2,0,5g8IVPV9HlhiSRcnfr7qSu
14869326_C2,Bon Entendeur,Mon Voisin,Aller - Retour,Electronic,"Ambient, Disco, Synth-pop",31,0.777,0.694,-6.072,0.038,0.0248,0.271,0.0741,0.529,116.017,4,2:51,A Major,11B,9,1,04mVxFXZyqrOeXdOvv7286
14869326_C3,Bon Entendeur,Entrevue Séduction,Aller - Retour,Electronic,"Ambient, Disco, Synth-pop",35,0.764,0.771,-6.224,0.119,0.0748,0.397,0.135,0.807,112.014,4,3:11,A#/B♭ Minor,3A,10,0,1JBrB2vn84nz2L6BHqphW0
14869326_D2,Bon Entendeur,"Mes Amis, Mes Copains",Aller - Retour,Electronic,"Ambient, Disco, Synth-pop",33,0.424,0.645,-7.235,0.0642,0.703,0.000696,0.243,0.398,114.787,4,3:17,A Minor,8A,9,0,2wHabLqJdeB18JPOFa23PX
14869326_D3,Bon Entendeur,Love Is Blue,Aller - Retour,Electronic,"Ambient, Disco, Synth-pop",34,0.685,0.772,-5.992,0.0513,0.041,0.868,0.21,0.335,114.043,4,3:30,C Major,8B,0,1,0FYbUa5RbUKwSH5oPghUsu
14869326_D4,Bon Entendeur,Maria,Aller - Retour,Electronic,"Ambient, Disco, Synth-pop",36,0.734,0.718,-7.319,0.0298,0.448,0.127,0.575,0.69,130.977,4,3:29,C Major,8B,0,1,5Go3Cx9BEk8587WphxBMc2
7407271_A1,The Clash,London Calling,London Calling,Rock,"New Wave, Punk",65,0.651,0.801,-7.34,0.0514,0.123,0.0,0.0825,0.776,133.769,4,3:20,C Major,8B,0,1,5jzma6gCzYtKB1DbEwFZKH
7407271_A2,The Clash,Brand New Cadillac,London Calling,Rock,"New Wave, Punk",47,0.52,0.906,-6.534,0.0601,0.0196,7.99e-05,0.0925,0.868,151.608,4,2:08,A Major,11B,9,1,7FYkZkF9fog6WS818wJnhl
7407271_A3,The Clash,Jimmy Jazz,London Calling,Rock,"New Wave, Punk",41,0.528,0.397,-12.024,0.0926,0.00562,3.64e-06,0.43,0.579,128.475,4,3:54,A Major,11B,9,1,06JxwPA4WAg0LWADJtaldL
7407271_A4,The Clash,Hateful,London Calling,Rock,"New Wave, Punk",41,0.594,0.86,-6.723,0.0524,0.0119,0.0,0.482,0.672,114.09,4,2:43,G Major,9B,7,1,2FNsNZjUQg3bhx5dWW0pRs
7407271_B1,The Clash,Spanish Bombs,London Calling,Rock,"New Wave, Punk",49,0.609,0.799,-7.902,0.0346,0.0458,0.0,0.21,0.77,149.046,4,3:18,B Minor,10A,11,0,6wtmql7FJ7SSLuSw8JD8rX
7407271_B2,The Clash,The Right Profile,London Calling,Rock,"New Wave, Punk",37,0.555,0.806,-7.534,0.0762,0.0611,0.0,0.183,0.832,140.676,4,3:54,B Major,1B,11,1,33GXePBlErinst4NjAvWuc
7407271_B3,The Clash,Lost In The Supermarket,London Calling,Rock,"New Wave, Punk",53,0.608,0.634,-11.24,0.0727,0.0568,0.00615,0.116,0.84,147.515,4,3:46,E Major,12B,4,1,72boGlgSwUK01n44O2tOCv
7407271_B4,The Clash,Clampdown,London Calling,Rock,"New Wave, Punk",43,0.676,0.723,-7.61,0.0931,0.06,8.72e-05,0.317,0.884,145.336,4,3:49,D Major,10B,2,1,66MwdlxiFMZ8TJGLEJnS7x
7407271_B5,The Clash,The Guns Of Brixton,London Calling,Rock,"New Wave, Punk",52,0.74,0.613,-9.487,0.0856,0.00494,0.118,0.095,0.676,96.491,4,3:12,G Major,9B,7,1,0jnFDxgNhS156vu6roUVco
7407271_C2,The Clash,Death Or Glory,London Calling,Rock,"New Wave, Punk",44,0.679,0.842,-7.28,0.0416,0.0572,0.0,0.15,0.767,137.589,4,3:55,C Major,8B,0,1,3lUVy400HL94NB03paDTyN
7407271_C3,The Clash,Koka Kola,London Calling,Rock,"New Wave, Punk",36,0.496,0.73,-8.009,0.107,0.0728,0.0,0.379,0.918,162.314,4,1:47,G Major,9B,7,1,1YvbtzUkXtgotCTo6QeqkW
7407271_C4,The Clash,The Card Cheat,London Calling,Rock,"New Wave, Punk",37,0.487,0.76,-7.743,0.0489,0.22,6.44e-05,0.0562,0.508,143.404,4,3:49,C Major,8B,0,1,2zAwL5UwmqIh3JoKVkFvd8
7407271_D2,The Clash,Four Horsemen,London Calling,Rock,"New Wave, Punk",33,0.467,0.917,-6.813,0.0834,0.0585,0.0,0.467,0.813,141.068,4,2:55,B Major,1B,11,1,2X89n7LOYnkKzfIlvi8sRp
7407271_D4,The Clash,Revolution Rock,London Calling,Rock,"New Wave, Punk",36,0.638,0.702,-10.341,0.159,0.00298,5.57e-06,0.124,0.849,158.441,4,5:33,G#/A♭ Minor,1A,8,0,4HNkcbObzBZnIlxB49GgrC
7407271_D5,The Clash,Train In Vain,London Calling,Rock,"New Wave, Punk",58,0.762,0.722,-8.712,0.0428,0.0922,0.000368,0.132,0.966,122.769,4,3:14,D Major,10B,2,1,6ITuEsxEy2qPhqMowdDAeI
11947226_A2,Nas,Hate Me Now,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",52,0.678,0.77,-4.399,0.222,0.00583,0.0,0.109,0.412,90.0,4,4:44,A Minor,8A,9,0,158DIbrVt4YbqNnWyRCS3P
11947226_A3,Nas,Small World,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",34,0.466,0.82,-6.472,0.422,0.00433,1.35e-05,0.215,0.426,168.111,4,4:45,B Minor,10A,11,0,3cpN99CC5ip24BAVLuSZN0
11947226_A4,Nas,Favor For A Favor,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",34,0.591,0.872,-5.283,0.316,0.0406,0.0,0.282,0.756,92.788,4,4:07,A Major,11B,9,1,2EZq0KC5q1rMijciOflBaS
11947226_B1,Nas,We Will Survive,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",30,0.757,0.795,-5.638,0.324,0.182,0.0,0.0916,0.667,97.964,4,5:00,C♯/D♭ Major,3B,1,1,3nl89Cj2A6CZdgZ1DfPcRl
11947226_B2,Nas,Ghetto Prisoners,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",28,0.586,0.751,-7.87,0.357,0.00455,0.0,0.177,0.539,90.224,4,4:00,A Minor,8A,9,0,1rSS6Y3LWd6c7m2DA7c9Um
11947226_B4,Nas,I Want To Talk To You,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",26,0.578,0.854,-5.593,0.207,0.0117,0.0,0.0838,0.808,95.917,4,4:36,C♯/D♭ Major,3B,1,1,7d3AtkbX8ys8iUpMZVgWVe
11947226_C2,Nas,Dr. Knockboot,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",25,0.837,0.75,-4.44,0.362,0.041,0.0,0.0945,0.677,96.077,4,2:25,D Major,10B,2,1,3lY2M4GVM96uCyNKqKEK5q
11947226_C3,Nas,Life Is What You Make It,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",37,0.875,0.645,-8.61,0.28,0.000522,0.0,0.0836,0.559,92.046,4,4:04,G#/A♭ Minor,1A,8,0,6vuYXvA0RTP8MOcJV2yYAN
11947226_C4,Nas,Big Things,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",26,0.57,0.718,-6.898,0.199,0.000355,1.62e-05,0.0857,0.265,82.501,4,3:39,C♯/D♭ Major,3B,1,1,7Iwcr0b2B60o5PT5iEHrAi
11947226_D1,Nas,Nas Is Like,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",60,0.634,0.845,-5.058,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,4,3:57,B Minor,10A,11,0,3gY6tiCNsuVi6s8kPV6aQg
11947226_D2,Nas,K-I-SS-I-N-G,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",31,0.761,0.669,-7.104,0.263,0.00294,0.0,0.177,0.546,85.133,4,4:15,C♯/D♭ Minor,12A,1,0,1dpUnukOjGOP4CdHJZiPzI
11947226_D3,Nas,Money Is My Bitch,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",30,0.846,0.546,-4.906,0.304,0.00328,0.0,0.305,0.544,88.106,4,4:02,A#/B♭ Minor,3A,10,0,5TusCkEgWsa6Hg7T42nr9S
11947226_D4,Nas,Undying Love,I Am...,Hip Hop,"Boom Bap, Conscious, Thug Rap",32,0.808,0.774,-6.006,0.261,0.0946,0.0,0.0937,0.466,92.176,4,4:23,F#/G♭ Minor,11A,6,0,0OtAcALQWU3ASePTpFTFXm
4571916_B1,Various,The Sleeping Beauty,Immortal Masterpieces Of Classical Music - Tales And Legends,Classical,Romantic,16,0.16,0.314,-13.837,0.0475,0.955,0.92,0.285,0.429,72.964,4,4:10,A#/B♭ Major,6B,10,1,3xHLvYUS0i1PAcnYF5vxOx
4571916_D2,Various,Mazeppa,Immortal Masterpieces Of Classical Music - Tales And Legends,Classical,Romantic,6,0.22,0.385,-12.365,0.0581,0.892,0.903,0.487,0.0441,82.891,4,15:19,D Minor,7A,2,0,1bb7A4VMNj7muiaX8l3VDt
4390281_A5,Various,King Porter Stomp,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",0,0.615,0.662,-7.443,0.0473,0.775,0.905,0.233,0.836,106.878,4,2:46,G#/A♭ Major,4B,8,1,6EXmSUe4soQAMbAZPRSba5
4390281_A7,Various,When The Saints Go Marching In,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",19,0.721,0.217,-14.398,0.0342,0.576,0.0126,0.131,0.412,120.667,4,6:01,G Major,9B,7,1,2qxrAgn4mkPs5POpqkLica
4390281_A8,Various,Milenberg Joys,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",0,0.392,0.741,-8.12,0.0444,0.273,0.78,0.136,0.965,208.105,4,2:38,C Major,8B,0,1,6I7AXB5tQgUGGiIV33EvVk
4390281_B1,Various,Willie The Weeper,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",0,0.663,0.189,-11.722,0.148,0.988,0.63,0.0707,0.734,152.736,4,3:01,G Minor,6A,7,0,2ANcVtQ6sgXBeGWiA4cTwo
4390281_B2,Various,Black Bottom,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",5,0.493,0.184,-24.843,0.0458,0.947,0.357,0.12,0.646,126.846,4,1:11,C Major,8B,0,1,2XHSx2gA3SDH87tV0QdhQH
4390281_B5,Various,Ole Miss,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",0,0.612,0.606,-12.342,0.0564,0.873,0.229,0.146,0.961,119.341,4,4:54,F Minor,4A,5,0,2fYZPCVJRHtpzXbarvNbKN
4390281_B7,Various,Tiger Rag,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",0,0.646,0.654,-13.256,0.308,0.874,0.602,0.708,0.583,120.985,4,5:24,A#/B♭ Minor,3A,10,0,3xm7hmWgxUR8TAB4szN2q5
4390281_C4,Various,Frankie And Johnny,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",1,0.414,0.841,-7.842,0.0867,0.955,0.938,0.3,0.622,135.113,4,2:36,D#/E♭ Major,5B,3,1,2eV6S3oh6Ga7H78QYEbwZX
4390281_C6,Various,Quiet Please,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",3,0.357,0.846,-9.988,0.0676,0.00118,0.879,0.139,0.25,173.99,4,5:38,A#/B♭ Minor,3A,10,0,0bo12vUrfSNyYi0PI8r1lJ
4390281_D4,Various,Careless Love,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",15,0.542,0.66,-7.56,0.0471,0.265,0.000174,0.197,0.465,139.5,4,5:38,A Major,11B,9,1,6TRtaP6pATK2lZIMZqnCMl
4390281_D6,Various,Jeepers Creepers,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",0,0.666,0.0634,-22.707,0.0776,0.994,0.919,0.104,0.347,81.309,4,3:39,G Minor,6A,7,0,5g65wEb7pe9j9cZNoTivAN
4390281_E2,Various,St James Infirmary,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",0,0.609,0.124,-12.956,0.0702,0.937,0.0836,0.107,0.627,79.012,4,2:55,D#/E♭ Minor,2A,3,0,7Lc61cC1nMKCgaYAx2nGkZ
4390281_E3,Various,Streamline Train,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",26,0.718,0.745,-7.154,0.0871,0.449,3.27e-06,0.0885,0.687,116.979,4,4:03,A#/B♭ Major,6B,10,1,5CPeVuAPqziKhpKhCg2yqD
4390281_E4,Various,West End Blues,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",0,0.66,0.254,-11.815,0.367,0.917,0.716,0.104,0.775,112.511,4,2:53,D#/E♭ Major,5B,3,1,4CPSVFzWrnhkvlZPHToujJ
4390281_E6,Various,Jelly Roll Blues,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",0,0.489,0.557,-8.497,0.0366,0.327,0.961,0.0691,0.783,98.911,4,2:55,A#/B♭ Major,6B,10,1,6KJkCS9As1Mgr6BrK0o8V0
4390281_F4,Various,High Society,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",0,0.456,0.823,-8.776,0.208,0.547,0.822,0.0891,0.435,116.23,4,3:32,G Minor,6A,7,0,2k4g4mayxKfldyFB9gt2iP
4390281_F6,Various,Wrap Your Troubles In Dreams,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",14,0.481,0.205,-19.345,0.121,0.732,0.54,0.109,0.551,176.214,4,3:52,A#/B♭ Minor,3A,10,0,53AtYDceZLc7wZsqZ5vk1B
4390281_G2,Various,When Your Lover Has Gone,The Jazz Story,"Jazz, Blues","Big Band, Swing, Free Jazz, Ragtime, Bop, Hard Bop",0,0.656,0.191,-14.802,0.0391,0.651,0.0612,0.0897,0.284,111.826,4,2:30,B Minor,10A,11,0,3Jwp6X5iIjU02Kcl0NWOEv
